split,query_id,citation,present_as_text_reference,parent_count_global,parent_in_same_query_gold,same_query_gold_parents,sample_global_parents,status
train,train_0360,Art. 197 StPO,True,101,False,,1B_101/2021 E. 2;1B_109/2016 E. 3;1B_114/2017 E. 2.1;1B_116/2018 E. 1.3;1B_125/2019 26.04.2019 E. 2;1B_150/2015 E. 2.1;1B_166/2016 E. 2.1;1B_167/2021 E. 3;1B_19/2018 E. 3.2;1B_194/2018 E. 3.1;1B_200/2022 E. 3.2;1B_201/2016 E. 3.1;1B_203/2016 E. 2;1B_21/2016 E. 2;1B_215/2021 E. 2.1;1B_225/2015 E. 2.1;1B_231/2013 E. 3.3;1B_236/2014 E. 2.5;1B_251/2016 E. 5.2;1B_251/2016 E. 5.4,has_parents_but_none_in_same_query_gold
train,train_0361,Art. 15 BV,True,166,False,,1A.136/2003 04.11.2004 E. 1;1A.136/2003 04.11.2004 E. 2;1A.159/2005 20.02.2006 E. 2;1A.69/2002 19.03.2003 E. 3;1C_127/2013 E. 8.2;1C_127/2013 E. 8.2.3;1C_297/2009 18.01.2010 E. 10;1C_322/2011 19.12.2011 E. 3;1C_521/2008 09.02.2009 E. 2.5;1C_527/2009 14.12.2009 E. 1;1D_11/2007 27.02.2008 E. 1;1D_11/2007 27.02.2008 E. 4;1D_11/2007 27.02.2008 E. B;1D_12/2007 27.02.2008 E. 2;1D_12/2007 27.02.2008 E. B;1P.149/2004 21.06.2004 E. 3;1P.149/2004 21.06.2004 E. B;1P.19/2000 23.03.2000 E. 3;1P.303/2001 24.08.2001 E. A;1P.303/2001 24.08.2001 E. C,has_parents_but_none_in_same_query_gold
train,train_0361,Art. 72 BV,True,5,False,,1C_527/2009 14.12.2009 E. 1;2P.118/2002 29.11.2002 E. 4;4A_41/2023 E. 2.2;BGE 129 I 91 E. 4.2;BGE 149 III 338 E. 2.2,has_parents_but_none_in_same_query_gold
train,train_0362,Art. 24 BV,True,82,False,,1B_675/2011 14.12.2011 E. 3;1B_677/2011 14.12.2011 E. 3;1C_328/2018 E. 5;1C_37/2013 E. 9;1C_370/2013 E.;1C_437/2016 E. 6.1;1P.339/2001 12.09.2001 E. 2;2A.273/2003 07.04.2004 E. 3.3;2C_1228/2012 E. 6.1;2C_147/2014 E. 5.3;2C_228/2018 E. 5.4;2C_273/2023 E. 5.3;2C_273/2023 E. 5.7;2C_306/2008 12.11.2008 E. 3;2C_335/2013 E. 3.4;2C_335/2013 E. 3.5;2C_335/2013 E. 4.1;2C_335/2013 E. A;2C_353/2008 27.03.2009 E. 2.2;2C_364/2010 23.09.2010 E. 2.2,has_parents_but_none_in_same_query_gold
train,train_0362,Art. 62 AIG,True,50,False,,2C_1007/2020 E. 2.1;2C_1062/2018 E. 2.1;2C_1070/2018 E. 3.2;2C_118/2023 E. 4.2;2C_128/2024 E. 9.3;2C_141/2021 E. 2.3;2C_163/2021 E. 6.4;2C_202/2025 E. 7.1;2C_204/2019 E. 2.1;2C_212/2019 E. 4.1;2C_234/2019 E. 3.2;2C_234/2019 E. 4.2;2C_293/2020 E. 2.1;2C_31/2024 E. 4;2C_31/2024 E. 4.1;2C_311/2021 E. 3;2C_358/2019 E. 3.1;2C_367/2023 E. 3.1;2C_408/2024 E. 1.2;2C_410/2021 E. 2,has_parents_but_none_in_same_query_gold
train,train_0362,Art. 63 AIG,True,68,True,Art. 37 Abs. 3 AIG,2C_1057/2022 E. 5.1;2C_1091/2018 E. 4.2;2C_1115/2018 E. 4.1;2C_112/2023 E. 4.1;2C_134/2021 E. 2.2;2C_14/2024 E. 7.2;2C_141/2021 E. 2.3;2C_16/2024 E. 5.2.1;2C_202/2025 E. 7.1;2C_204/2019 E. 2;2C_214/2025 E. 4.3;2C_234/2021 E. 3;2C_234/2024 E. 5.1;2C_30/2022 E. 4.1;2C_305/2018 E. 4.1;2C_318/2021 E. 3;2C_364/2023 E. 6.2.4;2C_386/2019 E. 5.2.2;2C_40/2025 E. 4.1;2C_41/2023 E. 6.2,parent_in_same_query_gold
train,train_0363,Art. 28 AHVV,True,79,False,,9C_105/2012 14.03.2012 E. 1;9C_105/2012 14.03.2012 E. 2;9C_105/2012 14.03.2012 E. 3;9C_117/2014 E. 2;9C_117/2014 E. 4.2;9C_121/2017 E. 5.1;9C_121/2017 E. 5.2;9C_121/2017 E. 6.2;9C_189/2023 E. 3.1;9C_2/2020 E. 2.2;9C_228/2021 E. 3;9C_251/2021 E. 2;9C_272/2021 E. 3.1;9C_303/2021 E. 2;9C_342/2010 05.07.2010 E. 1;9C_347/2021 E. 3.2.1;9C_356/2012 24.01.2013 E. 6;9C_360/2019 E. 4;9C_393/2024 E. 3;9C_545/2007 09.07.2008 E. 1,has_parents_but_none_in_same_query_gold
train,train_0364,Art. 41 OR,True,556,False,,1A.128/2001 18.01.2002 E. 3;1A.203/2004 16.03.2005 E. 4;1A.228/2004 03.08.2005 E. 9;1A.230/2006 05.06.2007 E. 3;1A.270/1999 19.05.2000 E. 2;1B_39/2012 10.05.2012 E. 3.1;1B_41/2011 24.03.2011 E. 2.1;1B_460/2022 E. 2.3.2;1B_80/2019 E. 3.3;1C_406/2008 05.02.2009 E. 1.2;1C_502/2015 E. 5.3.4;1C_908/2013 E. 2.3;1P.119/2000 09.10.2000 E. 2;1P.126/2005 27.04.2005 E. 3;1P.14/2000 31.01.2000 E. 1;1P.164/2002 25.06.2002 E. 1;1P.176/2005 28.06.2005 E. 4;1P.18/2007 30.07.2007 E. 3.3;1P.188/2005 14.07.2005 E. 3;1P.189/2003 15.12.2003 E. 1,has_parents_but_none_in_same_query_gold
train,train_0365,Art. 123 StGB,True,135,False,,1B_1/2020 E. 5.2;1B_102/2012 24.05.2012 E. 2.5;1B_12/2013 01.02.2013 E. 4;1B_123/2011 11.07.2011 E. 2;1B_174/2013 27.05.2013 E. 3;1B_236/2014 E. 4.1;1B_288/2019 E. 4.3;1B_400/2019 E. 2.1;1B_412/2021 E. 3.3.2;1B_422/2017 E. 3.3;1B_435/2011 13.09.2011 E. 3;1B_579/2011 01.11.2011 E. 3;1B_606/2011 16.11.2011 E. 2;1B_69/2008 26.03.2008 E. 1;1B_77/2014 E. 2.1;1B_8/2011 20.01.2011 E. 2.5;1B_82/2014 E. 3.2;1B_96/2008 06.05.2008 E. 3;1C_104/2022 E. A;1C_382/2012 10.10.2012 E. 2,has_parents_but_none_in_same_query_gold
train,train_0365,Art. 3 Abs. 3 StPO,True,1,False,,6B_338/2018 E. 2.1,has_parents_but_none_in_same_query_gold
train,train_0366,Art. 279 ZGB,True,25,False,,2C_1008/2013 E. 2.2;2C_160/2022 E. 2.1;5A_1025/2020 E. 3.2;5A_104/2009 19.03.2009 E. 2;5A_153/2007 24.09.2007 E. 1;5A_153/2007 24.09.2007 E. 3.1;5A_191/2011 30.06.2011 E. 1;5A_191/2011 30.06.2011 E. 2;5A_191/2011 30.06.2011 E. A;5A_244/2018 E. 2.6;5A_256/2007 20.07.2007 E. 3;5A_369/2014 E. 2.2;5A_382/2021 E. 3.1;5A_382/2021 E. 3.2;5A_689/2012 E. 3.1;5A_833/2008 05.08.2009 E. 2;5A_880/2020 E. 2.2.1;5A_984/2014 E. 3.2;5C.178/2006 16.11.2006 E. 5;5C.18/2000 17.07.2000 E. 3,has_parents_but_none_in_same_query_gold
train,train_0367,Art. 3 ZGB,True,41,False,,2C_1071/2012 E. 5.2;2C_865/2017 E. 2.3;4A_127/2024 E. 3.4.1;4A_293/2025 E. 3.3;4A_293/2025 E. 3.4;4A_302/2018 E. 2.2.2;4A_353/2014 E. 1.3.2;4A_393/2018 E. 2.4.4;4A_574/2008 23.06.2009 E. 7;4A_600/2014 E. 4.2.2;4A_91/2016 E. 2.4.2;4C.159/2000 14.12.2000 E. 3;4C.26/2000 06.09.2000 E. 2;4C.274/2004 18.11.2004 E. 6;4C.296/2002 28.11.2002 E. 1;4C.363/2001 07.07.2003 E. 4;4C.54/2002 10.06.2002 E. 2;4P.172/2004 18.11.2004 E. 9;4P.52/2002 04.06.2002 E. 1;5A_159/2014 E. 3.3.1,has_parents_but_none_in_same_query_gold
train,train_0368,Art. 8a SchKG,True,112,False,,1B_593/2022 E. 4.1;1B_593/2022 E. 4.2;4A_414/2014 E. 2.6.1;4A_414/2014 E. 2.6.2;4A_438/2015 E. 3;4A_440/2014 E. 2;4A_440/2014 E. 4.2;4A_440/2015 E. 2;4A_618/2013 E. 1.3;5A_122/2015 E. 2.3;5A_164/2021 E. 1.1;5A_164/2021 E. 3.3.3;5A_164/2021 E. 4.1.2;5A_164/2021 E. 4.5;5A_172/2016 E. 3.1;5A_201/2013 29.04.2013 E. 2;5A_201/2013 29.04.2013 E. 3;5A_244/2009 09.07.2009 E. 1;5A_244/2009 09.07.2009 E. 2;5A_244/2009 09.07.2009 E. 3,has_parents_but_none_in_same_query_gold
train,train_0368,Art. 118 ZPO,True,24,False,,2C_278/2021 E. 6.3;2C_79/2013 E. 2.2.1;4A_240/2015 15.06.2015 E. 2;4A_301/2020 E. 3.2;4A_314/2013 E. 3.1;4A_325/2015 E. 3.2;4A_456/2021 27.10.2021 E. A;4A_492/2020 E. 3.1;4A_492/2020 E. 5.4;4A_492/2020 E. B;4A_663/2016 E. 2.1;4D_62/2015 E. 5.5;5A_153/2014 E. 4.2;5A_186/2017 E. 4.2;5A_395/2012 16.07.2012 E. 4;5A_395/2012 16.07.2012 E. 4.4;5A_473/2013 E. 7;5A_588/2023 E. 4.2.1;5A_997/2014 E. 4.3.2;5A_997/2014 E. 4.3.3,has_parents_but_none_in_same_query_gold
train,train_0370,Art. 83 IPRG,True,12,False,,5A_164/2024 E. 3;5A_384/2007 03.10.2007 E. 4;5A_48/2017 25.09.2017 E. 5.4;5A_573/2007 06.12.2007 E. 5;5A_591/2021 12.12.2022 E. 3.1;5A_736/2007 20.03.2008 E. 3;5A_99/2009 15.04.2009 E. 2.2;5D_164/2015 E. 5;Art. 62 Abs. 3 IPRG;Art. 63 Abs. 2 IPRG;Art. 64 Abs. 2 IPRG;BGE 149 III 81 E. 3.1,has_parents_but_none_in_same_query_gold
train,train_0371,Art. 36 BV,True,1471,False,,1A.104/1999 05.04.2000 E. 6;1A.129/2002 09.04.2003 E. 3;1A.151/2001 16.07.2002 E. 5;1A.159/2005 20.02.2006 E. 2;1A.162/2002 10.12.2002 E. 3;1A.198/2002 21.08.2003 E. 3;1A.212/2006 31.05.2007 E. 4;1A.219/2005 28.02.2006 E. 2;1A.219/2005 28.02.2006 E. 3;1A.220/2006 16.03.2007 E. 4;1A.240/2002 13.05.2003 E. 2;1A.244/2000 08.11.2001 E. 8;1A.65/2002 30.07.2002 E. 8;1A.73/1999 07.06.2000 E. 2;1B_10/2008 30.01.2008 E. 5;1B_102/2011 22.03.2011 E. 2;1B_103/2014 E. 2.2;1B_103/2018 E. 2.3;1B_11/2022 E. 3.2;1B_11/2022 E. 3.4,has_parents_but_none_in_same_query_gold
train,train_0372,Art. 1 Abs. 2 LugÜ,False,0,False,,,no_parent_edges_found
train,train_0372,Art. 2 Abs. 1 LugÜ,False,0,False,,,no_parent_edges_found
train,train_0373,Art. 90 ZPO,True,38,False,,4A_15/2017 E. 3;4A_15/2017 E. 3.3.1;4A_150/2016 E. 4.2.1;4A_150/2016 E. 4.2.2;4A_150/2016 E. 4.2.3;4A_163/2022 E. 3.3;4A_182/2019 E. 2;4A_182/2019 E. 3.3;4A_182/2019 E. 3.6.1;4A_188/2015 E. 3;4A_203/2019 E. 2.1.2;4A_211/2022 E. 3;4A_38/2020 E. 3.1;4A_442/2017 E. 2.2;4A_442/2017 E. 2.3.2;4A_625/2015 E. 2.4;4A_658/2012 15.04.2013 E. 2;4A_8/2020 E. 3.4;4A_8/2020 E. 3.5.2;4A_83/2022 E. 4.3,has_parents_but_none_in_same_query_gold
train,train_0373,Art. 17 ZPO,True,20,False,,4A_112/2020 E. 3.2.4;4A_120/2022 E. 4.1;4A_131/2017 E. B;4A_242/2016 E. 2.4;4A_299/2022 E. 4.2;4A_4/2015 E. 2;4A_50/2019 E. 3.2.2;4A_568/2017 E. 2.2;4A_568/2017 E. 3;4A_58/2024 E. 3;4A_58/2024 E. 4;4A_628/2011 30.05.2012 E. 2;4A_66/2012 29.05.2012 E. 3;4D_75/2015 E. 4.1;4D_75/2015 E. 4.3;BGE 138 III 471 E. 3.1;BGE 138 III 471 E. 5.2.2;BGE 138 III 471 E. 5.26.2;BGE 142 III 623 E. 2.4;BGE 149 III 71 E. 4.1,has_parents_but_none_in_same_query_gold
train,train_0373,Art. 6 ZPO,True,175,False,,1C_415/2010 02.02.2011 E. 3;4A_111/2014 E. 1;4A_118/2010 19.04.2010 E. 3;4A_125/2017 E. 1.1;4A_128/2018 E. 1;4A_130/2022 E. 1.1;4A_141/2017 E. 2.2.1;4A_141/2017 E. 2.2.2;4A_147/2014 E. 1;4A_148/2011 08.09.2011 E. 1;4A_150/2016 E. 2.2;4A_150/2016 E. 4.1;4A_151/2014 E. 3.1;4A_17/2023 E. 1;4A_178/2016 E. 1;4A_18/2023 E. 1;4A_182/2019 E. 4.6;4A_184/2012 18.09.2012 E. 4;4A_184/2015 E. 1;4A_189/2024 E. 1,has_parents_but_none_in_same_query_gold
train,train_0376,Art. 58 DBG,True,176,False,,2A.150/2001 13.02.2002 E. 6;2A.157/2001 11.03.2002 E. 2;2A.157/2001 11.03.2002 E. 3;2A.175/2002 23.12.2002 E. 3;2A.263/2003 19.11.2003 E. 2;2A.315/2004 22.02.2005 E. 3;2A.399/2002 31.03.2003 E. 3;2A.457/2001 04.03.2002 E. 3;2A.465/2006 19.01.2007 E. 3;2A.55/2007 06.06.2007 E. 4;2A.583/2004 21.04.2005 E. 4;2A.590/2002 22.05.2003 E. 2;2A.590/2002 22.05.2003 E. 3;2A.602/2002 23.07.2003 E. 2;2A.602/2002 23.07.2003 E. 3;2A.652/2006 02.02.2007 E. 2;2A.706/2006 01.03.2007 E. 4;2A.71/2004 04.02.2005 E. 2;2A.73/2005 02.08.2005 E. 2.2;2A.73/2005 02.08.2005 E. 3,has_parents_but_none_in_same_query_gold
train,train_0377,Art. 31b AsylG,True,1,True,Art. 31a Abs. 1 AsylG,Art. 31a Abs. 1 AsylG,parent_in_same_query_gold
train,train_0380,Art. 16 BV,True,273,False,,1A.220/2006 16.03.2007 E. 1;1A.220/2006 16.03.2007 E. 4;1B_103/2014 E. 2.1;1B_134/2011 14.07.2011 E. 4;1B_169/2015 06.11.2015 E. 3.1;1B_196/2010 18.11.2010 E. 4;1B_26/2009 02.03.2009 E. 3;1B_26/2009 02.03.2009 E. B;1B_26/2014 E. 4;1B_285/2020 E. 4.4.1;1B_292/2010 23.12.2010 E. 1;1B_349/2016 22.02.2017 E. 2.1;1B_349/2016 22.02.2017 E. 3;1B_349/2016 22.02.2017 E. 3.1;1B_502/2011 05.10.2011 E. 8;1B_77/2008 15.07.2008 E. 2;1C_122/2015 E. 2.1;1C_129/2016 E. 2.1;1C_137/2018 27.11.2018 E. 4.5;1C_137/2018 27.11.2018 E. 6.1,has_parents_but_none_in_same_query_gold
train,train_0380,Art. 174 StGB,True,84,False,,1B_10/2009 14.05.2009 E. A;1B_13/2011 05.04.2011 E. A;1B_158/2012 15.10.2012 E. 1.2;1B_158/2012 15.10.2012 E. 2;1B_222/2012 19.07.2012 E. 1;1B_222/2012 19.07.2012 E. 2;1B_222/2012 19.07.2012 E. A;1B_263/2015 E. 2.5;1B_288/2009 26.02.2010 E. A;1B_316/2012 31.07.2012 E. A;1B_340/2015 E. A;1B_385/2013 E. A;1B_402/2019 E. 2;1B_555/2019 E. 2.3;1B_677/2012 18.02.2013 E. 1;1C_167/2013 E. 6.1;1C_280/2021 E. 2;1C_34/2020 E. 3.2;1C_354/2023 E. B;1C_500/2015 E. 6.1,has_parents_but_none_in_same_query_gold
train,train_0382,Art. 61 StGB,True,214,True,Art. 16 Abs. 3 JStG,1B_142/2014 E. A;1B_165/2008 10.07.2008 E. 4;1B_165/2008 10.07.2008 E. A;1B_165/2008 10.07.2008 E. B;1B_195/2023 E. A;1B_199/2018 E. 4.3;1B_199/2018 E. 5.3;1B_207/2020 E. A;1B_214/2009 21.08.2009 E. A;1B_221/2008 15.09.2008 E. 2;1B_221/2008 15.09.2008 E. 5;1B_266/2019 E. 1;1B_277/2010 07.09.2010 E. 2;1B_320/2008 07.01.2009 E. 2;1B_320/2008 07.01.2009 E. 3;1B_370/2020 E. 2.2;1B_431/2012 08.08.2012 E. A;1B_434/2021 E. 2.5;1B_44/2009 16.03.2009 E. A;1B_457/2016 E. 3.6,parent_in_same_query_gold
train,train_0384,Art. 182 ZGB,True,10,False,,5A_251/2024 E. 2.2;5A_672/2012 03.04.2013 E. 8;5A_751/2013 E. 3.2.3;5A_778/2018 E. 5.5;5A_907/2019 E. 6.3.1;5C.257/2006 22.12.2006 E. 1;5P.391/2000 11.12.2000 E. 3;BGE 121 III 393 E. 5b;BGE 145 III 474 E. 5.5;BGE 145 III 474 E. 65,has_parents_but_none_in_same_query_gold
train,train_0385,Art. 125 ZGB,True,502,False,,2A.68/2000 05.10.2000 E. 4;5A_10/2010 23.02.2010 E. B;5A_100/2007 04.07.2007 E. 4;5A_1003/2014 E. 4.2.2;5A_1022/2019 E. 4;5A_1024/2021 E. 4.1;5A_103/2008 05.05.2008 E. 2.2;5A_103/2008 05.05.2008 E. C;5A_104/2018 E. 4;5A_104/2018 E. 5.2;5A_104/2018 E. 5.4;5A_11/2010 18.03.2010 E. 1;5A_11/2010 18.03.2010 E. 2;5A_11/2010 18.03.2010 E. 5;5A_111/2016 E. 6.1.3;5A_112/2020 E. 2.2;5A_122/2011 09.06.2011 E. 4;5A_129/2015 E. 5;5A_14/2014 E. 3.2;5A_14/2019 E. 3.2,has_parents_but_none_in_same_query_gold
train,train_0386,Art. 32a USG,True,54,False,,1C_223/2015 E. 3.2.1;1C_601/2018 E. 12.1;2C_160/2014 E. 6.4.2;2C_17/2024 E. 1.3;2C_17/2024 E. 1.5.4;2C_239/2011 21.02.2012 E. 2;2C_239/2011 21.02.2012 E. 3;2C_239/2011 21.02.2012 E. 3.2;2C_239/2011 21.02.2012 E. 4;2C_239/2011 21.02.2012 E. 5;2C_239/2011 21.02.2012 E. 5.3;2C_239/2011 21.02.2012 E. 5.4;2C_239/2011 21.02.2012 E. 6;2C_415/2009 22.04.2010 E. 2;2C_656/2008 29.05.2009 E. 3;2P.110/2006 11.10.2006 E. 4;2P.110/2006 11.10.2006 E. 5;2P.209/2003 23.03.2004 E. 2;2P.223/2005 08.05.2006 E. 5;2P.266/2003 05.03.2004 E. 1,has_parents_but_none_in_same_query_gold
train,train_0386,Art. 41a USG,True,2,False,,1A.99/2004 18.10.2004 E. 4;1P.45/1999 14.04.2000 E. 5,has_parents_but_none_in_same_query_gold
train,train_0387,Art. 684 ZGB,True,306,False,,1A.102/2003 07.10.2003 E. 4;1A.141/2006 27.09.2006 E. 8;1A.18/2001 29.10.2001 E. 5;1A.220/2002 10.02.2003 E. 3;1A.23/2005 04.07.2005 E. 5;1A.246/2003 31.03.2004 E. 1;1A.249/2003 31.03.2004 E. 3;1A.288/2003 06.02.2004 E. 1;1A.288/2003 06.02.2004 E. B;1A.92/2003 15.12.2003 E. C;1C_145/2008 03.07.2008 E. 3;1C_145/2016 E. 18;1C_158/2016 E. 4.2;1C_201/2015 E. 3.3.4;1C_231/2012 E. 3.1.3;1C_284/2009 08.06.2010 E. 6.1;1C_298/2010 19.10.2010 E. 2;1C_332/2019 E. 4.1.1;1C_340/2013 E. 3.5;1C_356/2013 E. 2.1.2,has_parents_but_none_in_same_query_gold
train,train_0389,Art. 125 ZGB,True,502,False,,2A.68/2000 05.10.2000 E. 4;5A_10/2010 23.02.2010 E. B;5A_100/2007 04.07.2007 E. 4;5A_1003/2014 E. 4.2.2;5A_1022/2019 E. 4;5A_1024/2021 E. 4.1;5A_103/2008 05.05.2008 E. 2.2;5A_103/2008 05.05.2008 E. C;5A_104/2018 E. 4;5A_104/2018 E. 5.2;5A_104/2018 E. 5.4;5A_11/2010 18.03.2010 E. 1;5A_11/2010 18.03.2010 E. 2;5A_11/2010 18.03.2010 E. 5;5A_111/2016 E. 6.1.3;5A_112/2020 E. 2.2;5A_122/2011 09.06.2011 E. 4;5A_129/2015 E. 5;5A_14/2014 E. 3.2;5A_14/2019 E. 3.2,has_parents_but_none_in_same_query_gold
train,train_0390,Art. 58 DBG,True,176,False,,2A.150/2001 13.02.2002 E. 6;2A.157/2001 11.03.2002 E. 2;2A.157/2001 11.03.2002 E. 3;2A.175/2002 23.12.2002 E. 3;2A.263/2003 19.11.2003 E. 2;2A.315/2004 22.02.2005 E. 3;2A.399/2002 31.03.2003 E. 3;2A.457/2001 04.03.2002 E. 3;2A.465/2006 19.01.2007 E. 3;2A.55/2007 06.06.2007 E. 4;2A.583/2004 21.04.2005 E. 4;2A.590/2002 22.05.2003 E. 2;2A.590/2002 22.05.2003 E. 3;2A.602/2002 23.07.2003 E. 2;2A.602/2002 23.07.2003 E. 3;2A.652/2006 02.02.2007 E. 2;2A.706/2006 01.03.2007 E. 4;2A.71/2004 04.02.2005 E. 2;2A.73/2005 02.08.2005 E. 2.2;2A.73/2005 02.08.2005 E. 3,has_parents_but_none_in_same_query_gold
train,train_0391,Art. 31 OR,True,85,False,,1P.303/2004 23.09.2004 E. 3;2A.650/2006 30.05.2007 E. 2;4A_106/2012 25.06.2012 E. 2;4A_112/2013 E. 3;4A_166/2021 E. 4.3.2;4A_203/2017 E. 1;4A_297/2019 E. 5.3;4A_306/2018 E. 5.3.2;4A_340/2011 13.09.2011 E. 3;4A_343/2009 05.01.2010 E. A;4A_35/2020 E. B;4A_393/2018 E. 2.4.4;4A_398/2018 25.02.2019 E. 4.1;4A_398/2018 25.02.2019 E. 5.3;4A_464/2019 E. 3.2;4A_507/2023 E. 6.1;4A_524/2012 18.04.2013 E. 4;4A_533/2013 E. 5;4A_56/2008 08.10.2009 E. 8;4A_562/2010 03.05.2011 E. 4,has_parents_but_none_in_same_query_gold
train,train_0391,Art. 24 OR,True,60,False,,2C_438/2011 27.05.2011 E. 2;2P.138/2004 19.10.2004 E. 7;4A_141/2017 E. 3.4.4;4A_233/2016 E. 5.2;4A_254/2020 E. 4.4.2;4A_331/2007 19.12.2007 E. 4;4A_335/2021 E. 6.1.2;4A_343/2009 05.01.2010 E. A;4A_35/2020 E. 3.2.2;4A_398/2018 25.02.2019 E. 4;4A_417/2007 14.02.2008 E. 2;4A_417/2007 14.02.2008 E. 3;4A_42/2021 E. 3.2;4A_461/2016 E. 4.3.1;4A_461/2016 E. 4.3.2;4A_92/2021 E. 3.3.2;4A_97/2016 E. 2.1;4A_97/2016 E. 2.4;4A_97/2016 E. 2.6.3;4A_97/2016 E. 2.6.4,has_parents_but_none_in_same_query_gold
train,train_0391,Art. 210 OR,True,13,False,,4A_235/2008 23.07.2008 E. B;4A_321/2012 14.01.2013 E. 4;4A_445/2019 E. 2.1;4A_68/2009 18.05.2009 E. 10;4A_753/2011 16.07.2012 E. 7;4A_753/2011 16.07.2012 E. B;4C.200/2006 20.09.2006 E. 3;4C.260/2001 04.01.2002 E. 3;4C.28/2001 11.05.2001 E. 1;4C.300/2006 19.02.2007 E. 2.4;BGE 133 III 335 E. 2.4.4;BGE 133 III 335 E. 70;BGE 138 III 601 E. 7.3,has_parents_but_none_in_same_query_gold
train,train_0391,Art. 67 OR,True,80,False,,2A.29/2000 12.05.2000 E. 3;2A.52/2000 17.04.2000 E. 2;2A.553/2002 22.08.2003 E. 4;2C_240/2017 E.;2C_240/2017 E. 3.4.4;2C_496/2011 16.06.2011 E. 2;2C_631/2009 22.02.2010 E. 2.2;2C_650/2009 22.02.2010 E. 2.2;2C_88/2012 28.08.2012 E. 4;4A_105/2015 E. 3.3;4A_105/2015 E. 3.3.1;4A_192/2016 E. 3;4A_192/2016 E. 6.2;4A_195/2014 27.11.2014 E. 6.1;4A_197/2018 E. 2;4A_197/2018 E. 3.2;4A_198/2008 07.07.2008 E. 3;4A_409/2022 E. 6.1;4A_476/2024 E. 5.3.4;4A_562/2010 03.05.2011 E. 1,has_parents_but_none_in_same_query_gold
train,train_0391,Art. 62 OR,True,91,False,,1B_190/2017 E. 2.2;1C_665/2024 E. 4.2.1;1P.385/2006 17.11.2006 E. 5;2C_123/2016 E. 5.4;2C_356/2012 11.02.2013 E. 5;2C_776/2012 19.02.2013 E. 3;4A_101/2025 E. 3;4A_127/2024 E. 3.2.2;4A_135/2007 28.08.2007 E. 3;4A_145/2024 E. 1.2;4A_145/2024 E. 4.1;4A_145/2024 E. 4.5;4A_145/2024 E. B;4A_178/2013 E. 2.3.1;4A_179/2020 E. 3.2;4A_257/2019 E. 4.3.1;4A_257/2019 E. 4.4.1;4A_305/2012 06.02.2013 E. 3;4A_332/2018 E. 5.1.4;4A_370/2016 E. B,has_parents_but_none_in_same_query_gold
train,train_0395,Art. 647a ZGB,True,7,False,,2C_351/2016 E. 6.4;5A_175/2019 E. 4.2;5A_29/2025 E. 3.3;5A_71/2024 E. 4.1;5C.16/2004 02.03.2004 E. 5;6B_1157/2020 08.09.2021 E. 3.3.1;6B_669/2010 04.10.2010 E. 2,has_parents_but_none_in_same_query_gold
train,train_0395,Art. 647b ZGB,True,7,False,,2C_351/2016 E. 5.2;2C_351/2016 E. 5.3;2C_351/2016 E. 6.4.1;5A_29/2025 E. 3.1;5A_29/2025 E. 3.3;5A_632/2011 08.11.2011 E. 4;5A_972/2020 E. 7.2.1,has_parents_but_none_in_same_query_gold
train,train_0395,Art. 712g ZGB,True,24,False,,5A_108/2010 06.04.2010 E. 3;5A_222/2007 04.02.2008 E. 3;5A_436/2018 E. 4.1;5A_474/2017 E. 3.1.3;5A_474/2017 E. 3.4.2;5A_474/2017 E. 4.2;5A_474/2017 E. 4.3;5A_521/2017 E. 4.1;5A_640/2012 13.11.2012 E. 4;5A_725/2013 E. 1.2.2;5A_735/2019 E. 5.2;5A_865/2011 24.05.2012 E. 3;5A_898/2015 E. 2.2;5A_972/2020 E. 5.2;5C.110/2001 15.10.2001 E. 2;5C.260/2000 21.06.2001 E. 3;5C.264/2006 30.03.2007 E. 3;5C.50/2004 23.06.2004 E. 3;5C.50/2004 23.06.2004 E. 4;BGE 127 III 506 E. 3a,has_parents_but_none_in_same_query_gold
train,train_0395,Art. 647d ZGB,True,26,False,,1C_116/2013 E. 4;5A_108/2010 06.04.2010 E. 2;5A_116/2011 14.03.2011 E. 5;5A_407/2015 E. 3.3;5A_410/2019 E. 4.3;5A_709/2010 01.03.2011 E. 2;5A_752/2015 E. 4;5A_79/2022 E. 3.1;5A_795/2012 21.02.2013 E. 2;5A_972/2020 E. 3.1;5A_972/2020 E. 5.2;5A_972/2020 E. 5.3;5C.110/2001 15.10.2001 E. 2;5C.110/2001 15.10.2001 E. 3;5C.110/2001 15.10.2001 E. 4;5C.110/2001 15.10.2001 E. 5;5C.36/2004 23.06.2004 E. 1;5C.36/2004 23.06.2004 E. 3;BGE 130 III 441 E. 1;BGE 130 III 441 E. 3.1,has_parents_but_none_in_same_query_gold
