split,citation,mention_count_in_split,pattern_covered,family,subfamily,pattern,present_in_laws_de_source,present_in_laws_de_text,present_in_court_source,present_in_court_text,present_in_source_column_any,present_as_text_reference_any,present_in_any_extracted,text_reference_only_any
train,Art. 943 Abs. 1 ZGB,3,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 2 GBV,2,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 681b Abs. 1 ZGB,4,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 681 Abs. 1 ZGB,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 216c Abs. 1 OR,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 184 Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 681b Abs. 2 ZGB,3,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 3 Abs. 1 AsylG,3,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 3 Abs. 2 AsylG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 906 Abs. 2 ZGB,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 20 OR,4,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 28 OR,3,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 320 Abs. 3 OR,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 25 Abs. 1 OR,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,BGE 121 IV 94 E. 1b,3,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,BGE 127 III 543 E. 2c,3,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,Art. 47 Abs. 2 SVG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 53 Abs. 2 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 56 DBG,3,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 47 StGB,3,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 47 Abs. 2 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 19 Abs. 2 StGB,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 20 UEG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 182 BV,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 37h Abs. 2 BankG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 8 StGB,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 3 Abs. 1 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 8 Abs. 1 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 183 StGB,3,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 184 StGB,3,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 2 URG,8,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 122 StGB,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 10 Abs. 2 StGB,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 25 Abs. 1 JStG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 112 StGB,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 971 Abs. 1 ZGB,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 131 Abs. 2 GBV,2,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 976a Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 512 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 21 Abs. 1 BüG,3,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 650 Abs. 2 OR,3,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 653b Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 26 Abs. 1 JStPO,4,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 27 Abs. 1 JStPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 221 Abs. 1 StPO,5,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 27 Abs. 2 JStPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 15 Abs. 2 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 22 EpG,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 6 Abs. 2 EpG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 7 EpG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 185 BV,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 38 Abs. 1 EpV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 185 Abs. 3 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 197 Abs. 1 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 197 StPO,2,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 15 BV,2,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 38 Abs. 4 AIG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 37 Abs. 3 AIG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 62 AIG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 63 AIG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 28 AHVV,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 28 Abs. 1 AHVV,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 8 Abs. 1 AHVG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 352 Abs. 1 StPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 32 Abs. 6 JStPO,2,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 3 Abs. 3 StPO,2,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 279 ZGB,2,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 59 Abs. 2 ZPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 84 Abs. 2 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 85 Abs. 1 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 296 Abs. 3 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 295 ZPO,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 199 Abs. 2 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 3 ZGB,3,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 117 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 118 Abs. 1 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 118 ZPO,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 101 Abs. 1 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 101 Abs. 3 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 5 Abs. 1 VwVG,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 83 IPRG,2,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 61 IPRG,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 63 Abs. 1 IPRG,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 63 Abs. 2 IPRG,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 54 Abs. 1 IPRG,3,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 15 Abs. 2 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 74 Abs. 1 BGG,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 31 ZPO,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 93 Abs. 1 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 63 Abs. 4 VwVG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 62 Abs. 3 BGG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 28 Abs. 1 VStV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 28 Abs. 3 VStV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 18 Abs. 1 DBG,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 58 DBG,2,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 21 Abs. 2 AsylG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 26 Abs. 4 AsylG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 26b AsylG,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 31a Abs. 1 AsylG,2,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 31b AsylG,1,True,law,statute_article,statute_article,False,True,False,False,False,True,True,True
train,Art. 15 Abs. 2 DSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 34 Abs. 1 BankV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 16 BV,8,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 174 StGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 56 Abs. 1 ATSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 57 ATSG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 58 Abs. 1 ATSG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 61 StGB,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 16 Abs. 3 JStG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 308 Abs. 2 ZPO,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 212 Abs. 1 ZPO,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 181 ZGB,5,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 182 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 2 Abs. 2 ZGB,5,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 241 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 457 Abs. 1 ZGB,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 470 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 276 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 276 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 285 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 277 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 125 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 125 Abs. 2 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 129 Abs. 3 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 32a USG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
